tweet_id,retweet_count,favorite_count
730196704625098752,1665,4318
729854734790754305,989,3616
729838605770891264,333,1556
729823566028484608,1102,3550
729463711119904772,2050,5185
729113531270991872,285,1696
728986383096946689,725,2809
728760639972315136,1508,4172
728751179681943552,604,2467
728653952833728512,926,2984
728409960103686147,1788,4372
728387165835677696,860,3317
728046963732717569,1062,3819
728035342121635841,1476,4042
728015554473250816,969,3680
727685679342333952,559,2650
727644517743104000,1557,5250
727524757080539137,1059,3986
727314416056803329,661,2990
727286334147182592,726,2734
727175381690781696,1213,3488
727155742655025152,1171,3243
726935089318363137,2152,6135
726887082820554753,1342,3448
726828223124897792,896,3204
726224900189511680,1020,3953
725842289046749185,2366,6344
725786712245440512,1223,3740
725729321944506368,1568,4657
725458796924002305,550,1279
724983749226668032,1141,3350
724771698126512129,559,2098
724405726123311104,1479,4742
724049859469295616,1584,3862
724046343203856385,507,2390
724004602748780546,1369,3744
723912936180330496,1100,3489
723688335806480385,2597,6884
723673163800948736,799,2722
723179728551723008,1654,4742
722974582966214656,1398,3687
722613351520608256,1460,4465
721503162398597120,1609,4130
721001180231503872,543,2288
720785406564900865,683,2773
720775346191278080,549,2207
720415127506415616,1326,3692
720389942216527872,2210,5712
720340705894408192,850,2562
720059472081784833,995,3456
720043174954147842,1773,4447
719991154352222208,1562,4366
719704490224398336,1263,4040
719551379208073216,1681,4539
719367763014393856,672,2538
719339463458033665,1095,3978
719332531645071360,829,3096
718971898235854848,956,3123
718939241951195136,1548,4666
718631497683582976,7064,16869
718613305783398402,423,2181
718540630683709445,906,2188
718460005985447936,463,2416
718454725339934721,1351,4388
718246886998687744,434,1705
718234618122661888,890,3463
717841801130979328,537,2220
717790033953034240,966,2570
717537687239008257,1620,5160
717428917016076293,397,1439
717421804990701568,736,2792
717047459982213120,1700,5620
717009362452090881,856,2910
716802964044845056,1027,3860
716791146589110272,1462,8219
716730379797970944,392,1111
716447146686459905,5194,11696
716439118184652801,183,2135
716285507865542656,946,2494
716080869887381504,1673,6069
715928423106027520,771,2857
715758151270801409,1265,3332
715733265223708672,1497,4163
715704790270025728,506,2494
715696743237730304,1137,3487
715680795826982913,1420,3876
715360349751484417,1385,4906
715342466308784130,607,2715
715220193576927233,576,2150
715200624753819648,1646,4625
715009755312439296,1076,3713
714982300363173890,909,3330
714962719905021952,3748,6547
714957620017307648,1257,3718
714631576617938945,871,2936
714606013974974464,812,3262
714485234495041536,991,2397
714258258790387713,660,2735
714251586676113411,744,2943
714214115368108032,781,2071
714141408463036416,1244,3881
713919462244790272,701,2958
713909862279876608,475,1703
713900603437621249,641,2538
713761197720473600,1211,4341
713411074226274305,1156,3989
713177543487135744,2543,6468
713175907180089344,1303,3970
712809025985978368,5951,17070
712717840512598017,4430,11040
712668654853337088,1082,3721
712438159032893441,1386,4762
712309440758808576,24,217
712097430750289920,915,3362
712092745624633345,784,2630
712085617388212225,426,2930
712065007010385924,558,2014
711998809858043904,119,0
711968124745228288,2045,7204
711743778164514816,886,2547
711732680602345472,3612,7894
711694788429553666,16270,29535
711652651650457602,804,3454
711363825979756544,1001,3239
711306686208872448,660,2969
711008018775851008,545,2659
710997087345876993,1235,4101
710844581445812225,599,2288
710833117892898816,464,2404
710658690886586372,502,2079
710609963652087808,2119,4320
710588934686908417,1660,4082
710296729921429505,656,2138
710283270106132480,469,1932
710272297844797440,1114,4037
710269109699739648,991,2137
710153181850935296,794,2630
710140971284037632,783,2456
710117014656950272,1753,4916
709918798883774466,962,3128
709901256215666688,89,593
709852847387627521,1069,3148
709566166965075968,1046,3172
709556954897764353,966,2931
709519240576036864,216,1346
709449600415961088,507,1961
709409458133323776,603,2376
709225125749587968,514,2151
709207347839836162,5080,11173
709198395643068416,575,2205
709179584944730112,589,1815
709158332880297985,358,1825
709042156699303936,1449,4213
708853462201716736,583,1634
708845821941387268,791,2687
708834316713893888,435,1496
708810915978854401,6142,14856
708738143638450176,724,2479
708711088997666817,628,2285
708479650088034305,608,2279
708469915515297792,713,2754
708400866336894977,8884,14315
708356463048204288,1176,3222
708349470027751425,662,2135
708149363256774660,1385,3888
708130923141795840,767,3026
708119489313951744,867,2412
708109389455101952,490,1756
708026248782585858,1712,3968
707995814724026368,985,2791
707983188426153984,2,43
707969809498152960,852,2422
707776935007539200,850,2932
707741517457260545,542,2230
707738799544082433,2151,3638
707693576495472641,897,3031
707629649552134146,771,2299
707610948723478529,5590,15203
707420581654872064,609,2016
707411934438625280,531,2065
707387676719185920,1119,3127
707377100785885184,956,2927
707315916783140866,563,2230
707297311098011648,698,2506
707059547140169728,610,2342
707038192327901184,697,1968
707021089608753152,1203,3644
707014260413456384,534,2065
706904523814649856,6987,13119
706901761596989440,503,1843
706681918348251136,875,2948
706644897839910912,958,2295
706593038911545345,567,1933
706538006853918722,1265,3114
706516534877929472,912,2814
706346369204748288,822,3080
706310011488698368,6988,19052
706291001778950144,425,1526
706265994973601792,825,2441
706169069255446529,1973,3511
706166467411222528,1417,4614
706153300320784384,336,1325
705975130514706432,652,2793
705970349788291072,784,2850
705898680587526145,487,2121
705786532653883392,455,1753
705591895322394625,1005,2816
705475953783398401,805,2663
705442520700944385,1427,3965
705428427625635840,1489,3407
705239209544720384,662,2676
705223444686888960,706,2321
705102439679201280,467,1920
705066031337840642,548,1965
704871453724954624,993,3889
704859558691414016,466,2009
704847917308362754,1340,4573
704819833553219584,880,2379
704761120771465216,2572,5958
704499785726889984,876,2578
704491224099647488,68,668
704480331685040129,953,3057
704364645503647744,3164,7160
704347321748819968,305,1406
704134088924532736,403,1354
704113298707505153,509,1664
704054845121142784,831,2627
703774238772166656,396,1662
703769065844768768,999,2921
703631701117943808,586,2305
703611486317502464,1344,3441
703425003149250560,1190,3397
703407252292673536,610,2211
703382836347330562,1006,3130
703356393781329922,338,1724
703268521220972544,487,1783
703079050210877440,2735,6637
703041949650034688,11061,23676
702932127499816960,633,2292
702899151802126337,401,1451
702684942141153280,946,2896
702671118226825216,493,1958
702598099714314240,3069,10988
702539513671897089,846,2578
702332542343577600,1356,2848
702321140488925184,929,2937
702276748847800320,682,2223
702217446468493312,1193,4257
701981390485725185,868,3066
701952816642965504,905,3433
701889187134500865,1237,3168
701805642395348998,1479,3052
701601587219795968,410,1881
701570477911896070,815,2504
701545186879471618,533,2387
701214700881756160,4535,10973
700890391244103680,499,1983
700864154249383937,545,2334
700847567345688576,442,2215
700796979434098688,839,2185
700747788515020802,8268,20463
700518061187723268,705,2323
700505138482569216,512,2041
700462010979500032,1594,3682
700167517596164096,635,2355
700151421916807169,590,1994
700143752053182464,2375,6720
700062718104104960,593,2380
700029284593901568,521,1867
700002074055016451,1175,2953
699801817392291840,834,2706
699788877217865730,461,1997
699779630832685056,1083,2436
699775878809702401,529,1767
699691744225525762,4053,9214
699446877801091073,2340,5354
699434518667751424,456,1980
699423671849451520,281,1216
699413908797464576,555,1873
699370870310113280,380,1694
699323444782047232,771,2830
699088579889332224,551,2020
699079609774645248,555,2197
699072405256409088,1060,2635
699060279947165696,1583,3357
699036661657767936,1070,2348
698989035503689728,853,3005
698953797952008193,799,2410
698907974262222848,545,2281
698710712454139905,601,2209
698703483621523456,330,1288
698635131305795584,304,1156
698549713696649216,546,2085
698355670425473025,387,1659
698342080612007937,847,2028
698262614669991936,1746,4275
698195409219559425,5329,15103
698178924120031232,658,2529
697995514407682048,298,1375
697990423684476929,1149,2948
697943111201378304,594,2149
697881462549430272,1030,2719
697630435728322560,486,1556
697616773278015490,900,2824
697596423848730625,1101,2693
697575480820686848,442,1838
697516214579523584,974,1833
697482927769255936,587,2183
697463031882764288,1239,3080
697270446429966336,1677,4243
697259378236399616,877,2950
697255105972801536,1033,2780
697242256848379904,605,2272
696900204696625153,910,2852
696894894812565505,607,2112
696886256886657024,1592,4347
696877980375769088,624,2202
696754882863349760,320,1337
696744641916489729,821,1848
696713835009417216,573,2123
696518437233913856,1532,3547
696490539101908992,120,1105
696488710901260288,902,2259
696405997980676096,1031,2855
696100768806522880,579,1724
695816827381944320,1025,2693
695794761660297217,683,2843
695767669421768709,649,1667
695629776980148225,1846,4092
695446424020918272,1618,4001
695409464418041856,3169,7763
695314793360662529,1268,3268
695095422348574720,533,2401
695074328191332352,968,2550
695064344191721472,517,1447
695051054296211456,704,2370
694925794720792577,801,2429
694905863685980160,814,2467
694669722378485760,12757,32085
694356675654983680,244,1360
694352839993344000,532,1838
694342028726001664,423,1426
694329668942569472,440,1780
694206574471057408,1822,3721
694183373896572928,829,2642
694001791655137281,906,3048
693993230313091072,353,1690
693942351086120961,320,1569
693647888581312512,509,2403
693644216740769793,114,1223
693642232151285760,369,2280
693629975228977152,710,2216
693622659251335168,330,1398
693590843962331137,1739,4523
693582294167244802,218,1488
693486665285931008,553,1595
693280720173801472,1097,3027
693267061318012928,713,2153
693262851218264065,443,2003
693231807727280129,654,2590
693155686491000832,2836,7087
693109034023534592,544,1522
693095443459342336,397,1649
692919143163629568,681,2440
692905862751522816,773,2179
692901601640583168,529,1580
692894228850999298,699,2029
692828166163931137,778,2585
692752401762250755,3223,6115
692568918515392513,1364,3942
692535307825213440,1208,2825
692530551048294401,361,1649
692423280028966913,191,1337
692417313023332352,3063,8400
692187005137076224,731,2276
692158366030913536,709,1920
692142790915014657,349,1474
692041934689402880,1110,3052
692017291282812928,845,2610
691820333922455552,1454,3538
691793053716221953,3743,7291
691756958957883396,867,2537
691675652215414786,454,1757
691483041324204033,490,2137
691459709405118465,996,3629
691444869282295808,734,2372
691416866452082688,6739,17376
691321916024623104,587,2319
691096613310316544,780,2681
691090071332753408,296,1556
690989312272396288,2545,5304
690959652130045952,1091,3223
690938899477221376,1708,3690
690932576555528194,877,2954
690735892932222976,1121,3399
690728923253055490,456,1938
690690673629138944,733,2088
690649993829576704,243,1174
690607260360429569,14,274
690597161306841088,536,1734
690400367696297985,393,1702
690374419777196032,753,2892
690360449368465409,776,2385
690348396616552449,457,1335
690248561355657216,362,1494
690021994562220032,909,2522
690015576308211712,648,2239
690005060500217858,1522,3296
689999384604450816,323,1266
689993469801164801,394,1322
689977555533848577,399,1230
689905486972461056,607,2209
689877686181715968,1021,2736
689835978131935233,671,1965
689661964914655233,836,2922
689659372465688576,3406,9276
689623661272240129,570,1990
689599056876867584,4936,10494
689557536375177216,393,1852
689517482558820352,1269,3061
689289219123089408,828,2029
689283819090870273,976,2940
689280876073582592,631,1784
689275259254616065,217,1026
689255633275777024,953,2283
689154315265683456,878,2789
689143371370250240,448,1829
688916208532455424,760,2433
688908934925697024,695,1896
688898160958271489,701,1880
688894073864884227,609,2017
688828561667567616,309,1253
688804835492233216,165,867
688789766343622656,591,2002
688547210804498433,610,2338
688519176466644993,646,2098
688385280030670848,4000,8306
688211956440801280,728,2032
688179443353796608,517,1920
688116655151435777,684,2553
688064179421470721,313,1549
687841446767013888,2194,4884
687826841265172480,989,2456
687818504314159109,845,2230
687807801670897665,638,2129
687732144991551489,585,1579
687704180304273409,756,2188
687664829264453632,463,1759
687494652870668288,518,1713
687480748861947905,213,1440
687476254459715584,470,1776
687460506001633280,482,1841
687399393394311168,541,1702
687317306314240000,8162,18189
687312378585812992,1697,3920
687127927494963200,2008,4857
687124485711986689,453,1974
687109925361856513,2193,5243
687102708889812993,854,2109
687096057537363968,544,2024
686947101016735744,2835,7778
686760001961103360,1236,3165
686749460672679938,1291,3127
686730991906516992,1068,3713
686683045143953408,717,2546
686618349602762752,1215,3333
686606069955735556,482,1704
686394059078897668,624,1551
686386521809772549,768,2928
686377065986265092,500,1995
686358356425093120,577,1939
686286779679375361,1484,3627
686050296934563840,647,2023
686035780142297088,101,1035
686034024800862208,1008,2781
686007916130873345,355,2233
686003207160610816,553,1641
685973236358713344,465,1886
685943807276412928,519,1464
685906723014619143,2534,6739
685681090388975616,104,1834
685667379192414208,506,2137
685663452032069632,1308,2906
685641971164143616,687,2643
685547936038666240,13811,29632
685532292383666176,1028,2744
685325112850124800,3509,8462
685321586178670592,570,2389
685315239903100929,924,2952
685307451701334016,384,1870
685268753634967552,1046,2757
685198997565345792,582,2086
685169283572338688,1254,3680
684969860808454144,319,2160
684959798585110529,2751,6144
684940049151070208,918,2881
684926975086034944,410,3119
684914660081053696,1288,3142
684902183876321280,452,1663
684880619965411328,706,1868
684830982659280897,19223,31540
684800227459624960,890,2455
684594889858887680,3099,7980
684588130326986752,1254,3726
684567543613382656,1076,2703
684538444857667585,833,2372
684481074559381504,1047,3478
684460069371654144,490,1774
684241637099323392,2890,7311
684225744407494656,182,1109
684222868335505415,1213,3412
684200372118904832,918,1921
684195085588783105,448,1714
684188786104872960,1020,3123
684177701129875456,578,1816
684147889187209216,1329,2657
684122891630342144,415,1812
684097758874210310,1263,3693
683857920510050305,995,3431
683852578183077888,308,1749
683849932751646720,834,2352
683834909291606017,999,2353
683828599284170753,956,2523
683773439333797890,1192,2980
683742671509258241,2943,5816
683515932363329536,2565,6658
683498322573824003,854,2846
683481228088049664,884,2384
683462770029932544,606,2173
683449695444799489,1426,3490
683391852557561860,2134,6847
683357973142474752,809,2607
683142553609318400,920,2574
683111407806746624,808,3053
683098815881154561,578,1947
683078886620553216,507,1797
683030066213818368,647,1939
682962037429899265,14587,32908
682808988178739200,149,1580
682788441537560576,1000,2230
682750546109968385,385,1360
682697186228989953,326,1176
682662431982772225,960,2723
682638830361513985,523,1849
682429480204398592,1017,3086
682406705142087680,1555,6764
682393905736888321,578,2006
682389078323662849,418,1492
682303737705140231,870,2755
682259524040966145,1055,3689
682242692827447297,1017,2880
682088079302213632,8685,16347
682059653698686977,1508,4423
682047327939461121,833,2869
682032003584274432,1753,5912
682003177596559360,1338,2779
681981167097122816,901,2520
681891461017812993,730,2198
681694085539872773,3592,11474
681679526984871937,391,1587
681654059175129088,802,2355
681610798867845120,410,1687
681579835668455424,1156,3165
681523177663676416,5082,12847
681340665377193984,246,1473
681339448655802368,3624,8353
681320187870711809,657,2351
681302363064414209,1592,3500
681297372102656000,836,2895
681281657291280384,975,2895
681261549936340994,233,1289
681242418453299201,457,1313
681231109724700672,430,2178
681193455364796417,1302,3316
680970795137544192,572,2158
680959110691590145,1778,4128
680940246314430465,914,2843
680934982542561280,385,1862
680913438424612864,551,2150
680889648562991104,315,1561
680836378243002368,1157,3108
680805554198020098,594,1913
680801747103793152,727,2128
680798457301471234,922,2536
680609293079592961,614,2342
680583894916304897,1167,3222
680497766108381184,1694,3782
680494726643068929,427,1534
680473011644985345,653,2288
680440374763077632,424,1289
680221482581123072,253,1317
680206703334408192,1013,2514
680191257256136705,434,1933
680176173301628928,1361,3454
680161097740095489,649,2087
680145970311643136,1520,3223
680130881361686529,835,2050
680115823365742593,811,2439
680100725817409536,1214,3216
680085611152338944,7982,11473
680070545539371008,760,2323
679877062409191424,567,1727
679872969355714560,583,1955
679862121895714818,537,2184
679854723806179328,1074,2542
679844490799091713,674,2131
679828447187857408,12279,32278
679777920601223168,971,2785
679736210798047232,701,1865
679729593985699840,729,1946
679722016581222400,420,1491
679530280114372609,1839,4261
679527802031484928,641,2354
679511351870550016,1113,2984
679503373272485890,1309,2832
679475951516934144,563,1863
679462823135686656,16674,28674
679405845277462528,1043,2104
679158373988876288,7072,18931
679148763231985668,897,2484
679132435750195208,1012,2615
679111216690831360,2254,5288
679062614270468097,7049,15096
679047485189439488,579,2013
679001094530465792,1069,2533
678991772295516161,995,2013
678969228704284672,404,1453
678800283649069056,799,2296
678798276842360832,1005,3091
678774928607469569,799,2508
678767140346941444,1197,3139
678764513869611008,411,1450
678755239630127104,2874,6347
678740035362037760,1460,3311
678708137298427904,2132,4984
678675843183484930,1290,2532
678643457146150913,350,1819
678446151570427904,1341,3572
678424312106393600,2213,4879
678410210315247616,1578,3731
678399652199309312,27948,71620
678396796259975168,364,1416
678389028614488064,369,1663
678380236862578688,800,2180
678341075375947776,464,1530
678334497360859136,220,1156
678278586130948096,5385,10168
678255464182861824,319,1415
678023323247357953,333,1695
678021115718029313,5499,12033
677961670166224897,1492,3060
677918531514703872,352,1183
677895101218201600,1795,4271
677716515794329600,850,2709
677700003327029250,1257,3030
677698403548192770,279,1084
677687604918272002,733,2205
677673981332312066,1314,2958
677662372920729601,827,1730
677644091929329666,712,1658
677573743309385728,584,1890
677565715327688705,401,1154
677557565589463040,988,2164
677547928504967168,3212,6162
677530072887205888,196,938
677335745548390400,1514,2674
677334615166730240,246,1193
677331501395156992,202,961
677328882937298944,1307,3249
677314812125323265,457,1459
677301033169788928,349,1080
677269281705472000,624,1752
677228873407442944,1421,3135
677187300187611136,792,2429
676975532580409345,927,2458
676957860086095872,709,1974
676949632774234114,344,1151
676948236477857792,756,1902
676946864479084545,320,1530
676942428000112642,657,1826
676936541936185344,4329,11299
676916996760600576,1582,2633
676897532954456065,626,1988
676864501615042560,611,1833
676821958043033607,13476,20156
676819651066732545,587,1611
676811746707918848,368,1272
676776431406465024,1769,4424
676617503762681856,836,2558
676613908052996102,169,956
676606785097199616,380,1673
676603393314578432,332,1017
676593408224403456,1838,4021
676590572941893632,105,812
676588346097852417,678,2030
676582956622721024,247,1044
676575501977128964,974,2271
676533798876651520,482,1660
676496375194980353,456,1332
676470639084101634,4086,10305
676440007570247681,576,1526
676430933382295552,299,1226
676263575653122048,470,1835
676237365392908289,240,1053
676219687039057920,27191,69198
676215927814406144,506,1521
676191832485810177,895,1999
676146341966438401,573,1711
676121918416756736,1006,1904
676101918813499392,1030,2525
676098748976615425,1221,2610
676089483918516224,382,1147
675898130735476737,494,1399
675891555769696257,743,1869
675888385639251968,820,2064
675878199931371520,1216,3672
675870721063669760,484,1426
675853064436391936,1110,2363
675849018447167488,122,837
675845657354215424,760,1990
675822767435051008,467,1344
675820929667219457,199,931
675798442703122432,2987,9085
675781562965868544,412,1414
675740360753160193,288,1029
675710890956750848,704,1634
675707330206547968,586,1745
675706639471788032,82,562
675534494439489536,348,1619
675531475945709568,319,1039
675522403582218240,244,909
675517828909424640,398,1114
675501075957489664,5100,15106
675497103322386432,1105,2744
675489971617296384,523,1117
675483430902214656,829,1614
675432746517426176,493,1331
675372240448454658,445,1491
675362609739206656,187,916
675354435921575936,14628,28904
675349384339542016,1957,3443
675334060156301312,1106,2417
675166823650848770,1350,3093
675153376133427200,2217,5452
675149409102012420,1469,3269
675147105808306176,193,826
675146535592706048,249,1036
675145476954566656,762,1867
675135153782571009,403,1136
675113801096802304,675,1694
675111688094527488,209,843
675109292475830276,979,2451
675047298674663426,268,908
675015141583413248,1007,2351
675006312288268288,194,849
675003128568291329,395,1352
674999807681908736,934,1933
674805413498527744,304,733
674800520222154752,732,2625
674793399141146624,929,2155
674790488185167872,213,958
674788554665512960,180,702
674781762103414784,1012,1748
674774481756377088,397,958
674767892831932416,679,1586
674764817387900928,197,681
674754018082705410,374,1198
674752233200820224,388,1271
674743008475090944,452,1227
674742531037511680,42,420
674739953134403584,320,944
674737130913071104,79,562
674690135443775488,404,1002
674670581682434048,555,1411
674664755118911488,200,794
674646392044941312,418,1230
674644256330530816,235,902
674638615994089473,498,1480
674632714662858753,491,1313
674606911342424069,85,826
674468880899788800,1753,5446
674447403907457024,306,931
674436901579923456,336,958
674422304705744896,452,1247
674416750885273600,113,587
674410619106390016,389,1037
674394782723014656,479,1298
674372068062928900,275,737
674330906434379776,64,482
674318007229923329,440,1214
674307341513269249,5919,9885
674291837063053312,5033,12826
674271431610523648,629,1357
674269164442398721,199,797
674265582246694913,718,1421
674262580978937856,370,1148
674255168825880576,455,1268
674082852460433408,141,656
674075285688614912,243,860
674063288070742018,1876,5554
674053186244734976,1097,2868
674051556661161984,421,1255
674045139690631169,549,1236
674042553264685056,107,620
674038233588723717,359,947
674036086168010753,180,739
674024893172875264,1057,1546
674019345211760640,257,984
674014384960745472,545,1352
674008982932058114,294,1060
673956914389192708,818,1704
673919437611909120,314,1031
673906403526995968,1396,2772
673887867907739649,218,818
673716320723169284,660,2700
673715861853720576,1777,3077
673711475735838725,259,917
673709992831262724,229,728
673708611235921920,250,933
673707060090052608,336,964
673705679337693185,350,1097
673700254269775872,485,1249
673697980713705472,1660,3416
673689733134946305,557,1492
673688752737402881,426,1092
673686845050527744,365,1244
673680198160809984,398,1191
673662677122719744,318,1095
673656262056419329,192,628
673636718965334016,303,966
673612854080196609,616,1388
673583129559498752,304,1034
673580926094458881,230,714
673576835670777856,475,1196
673363615379013632,263,910
673359818736984064,579,1254
673355879178194945,487,1298
673352124999274496,466,1455
673350198937153538,181,662
673345638550134785,1081,2168
673343217010679808,231,834
673342308415348736,481,1100
673320132811366400,6722,11641
673317986296586240,213,755
673295268553605120,2686,6552
673270968295534593,307,919
673240798075449344,603,1235
673213039743795200,706,1912
673148804208660480,534,1445
672997845381865473,616,1697
672995267319328768,245,817
672988786805112832,251,850
672984142909456390,459,1083
672980819271634944,870,1581
672975131468300288,760,1444
672970152493887488,297,807
672968025906282496,454,1137
672964561327235073,540,1225
672902681409806336,414,1180
672898206762672129,349,765
672884426393653248,718,1332
672877615439593473,295,879
672834301050937345,492,1124
672828477930868736,407,1081
672640509974827008,267,845
672622327801233409,411,1123
672614745925664768,506,1057
672609152938721280,332,933
672604026190569472,332,939
672594978741354496,518,1137
672591762242805761,277,815
672591271085670400,153,625
672538107540070400,308,878
672523490734551040,142,535
672488522314567680,361,968
672482722825261057,511,963
672481316919734272,109,624
672475084225949696,600,1259
672466075045466113,436,1159
672272411274932228,2870,5586
672267570918129665,523,1275
672264251789176834,280,993
672256522047614977,1303,2446
672254177670729728,638,1241
672248013293752320,509,1486
672245253877968896,128,591
672239279297454080,271,796
672231046314901505,868,1584
672222792075620352,168,689
672205392827572224,987,1923
672169685991993344,312,888
672160042234327040,299,751
672139350159835138,585,1507
672125275208069120,959,2066
672095186491711488,323,851
672082170312290304,315,817
672068090318987265,435,1110
671896809300709376,3611,7398
671891728106971137,470,1146
671882082306625538,1179,3018
671879137494245376,562,1215
671874878652489728,470,1079
671866342182637568,410,976
671855973984772097,362,778
671789708968640512,2945,6145
671768281401958400,421,1017
671763349865160704,757,1455
671744970634719232,640,1171
671743150407421952,196,656
671735591348891648,644,1257
671729906628341761,3726,7292
671561002136281088,6169,11073
671550332464455680,182,792
671547767500775424,489,1185
671544874165002241,876,1695
671542985629241344,474,939
671538301157904385,334,820
671536543010570240,339,1013
671533943490011136,489,884
671528761649688577,209,718
671520732782923777,441,1196
671518598289059840,245,820
671511350426865664,594,1386
671504605491109889,3057,6078
671497587707535361,375,799
671488513339211776,405,861
671486386088865792,168,498
671485057807351808,190,657
671390180817915904,641,1258
671362598324076544,254,956
671357843010908160,132,345
671355857343524864,102,405
671347597085433856,360,811
671186162933985280,173,614
671182547775299584,278,951
671166507850801152,299,759
671163268581498880,947,1420
671159727754231808,67,309
671154572044468225,184,607
671151324042559489,127,568
671147085991960577,189,567
671141549288370177,562,997
671138694582165504,333,797
671134062904504320,157,635
671122204919246848,2150,3008
671115716440031232,661,1187
671109016219725825,374,978
670995969505435648,235,943
670842764863651840,7403,21366
670840546554966016,165,511
670838202509447168,586,954
670833812859932673,108,371
670832455012716544,181,625
670826280409919488,3434,4747
670823764196741120,157,657
670822709593571328,82,534
670815497391357952,1283,2707
670811965569282048,226,957
670807719151067136,422,1027
670804601705242624,804,1690
670803562457407488,75,295
670797304698376195,199,644
670792680469889025,233,719
670789397210615808,209,568
670786190031921152,164,515
670783437142401025,323,707
670782429121134593,643,1312
670780561024270336,246,686
670778058496974848,62,290
670764103623966721,363,935
670755717859713024,86,385
670733412878163972,440,830
670727704916926465,311,720
670717338665226240,407,1020
670704688707301377,310,677
670691627984359425,207,504
670679630144274432,235,644
670676092097810432,35,210
670668383499735048,4217,9195
670474236058800128,625,1307
670468609693655041,77,307
670465786746662913,456,840
670452855871037440,172,478
670449342516494336,559,1055
670444955656130560,1710,5894
670442337873600512,173,568
670435821946826752,427,911
670434127938719744,552,1236
670433248821026816,98,288
670428280563085312,509,1193
670427002554466305,140,449
670421925039075328,537,1105
670420569653809152,261,527
670417414769758208,280,487
670411370698022913,753,1746
670408998013820928,182,475
670403879788544000,124,367
670385711116361728,169,480
670374371102445568,230,655
670361874861563904,54,284
670338931251150849,95,365
670319130621435904,1048,3362
670303360680108032,104,375
670290420111441920,245,613
670093938074779648,274,886
670086499208155136,212,599
670079681849372674,1034,1908
670073503555706880,673,1357
670069087419133954,203,527
670061506722140161,280,646
670055038660800512,276,580
670046952931721218,147,560
670040295598354432,95,640
670037189829525505,233,513
670003130994700288,76,283
669993076832759809,66,276
669972011175813120,130,383
669970042633789440,43,261
669942763794931712,129,434
669926384437997569,80,327
669923323644657664,50,197
669753178989142016,333,689
669749430875258880,55,223
669684865554620416,74,438
669683899023405056,91,331
669682095984410625,111,305
669680153564442624,239,570
669661792646373376,356,700
669625907762618368,1538,3045
669603084620980224,315,830
669597912108789760,127,438
669583744538451968,783,1291
669573570759163904,117,378
669571471778410496,861,1374
669567591774625800,44,198
669564461267722241,99,327
669393256313184256,60,303
669375718304980992,612,1148
669371483794317312,144,422
669367896104181761,126,397
669363888236994561,197,544
669359674819481600,101,320
669354382627049472,1071,2323
669353438988365824,220,555
669351434509529089,149,368
669328503091937280,352,884
669327207240699904,98,485
669324657376567296,179,429
669216679721873412,341,1027
669214165781868544,132,374
669203728096960512,398,866
669037058363662336,258,559
669015743032369152,319,635
669006782128353280,203,500
669000397445533696,5407,18100
668994913074286592,183,382
668992363537309700,286,640
668989615043424256,284,581
668988183816871936,386,778
668986018524233728,134,466
668981893510119424,253,465
668979806671884288,283,686
668975677807423489,490,1128
668967877119254528,18,122
668960084974809088,206,598
668955713004314625,61,233
668932921458302977,48,223
668902994700836864,85,270
668892474547511297,122,341
668872652652679168,257,462
668852170888998912,139,398
668826086256599040,110,373
668815180734689280,216,475
668779399630725120,318,617
668655139528511488,183,460
668645506898350081,448,751
668643542311546881,439,761
668641109086707712,456,922
668636665813057536,425,895
668633411083464705,1362,2415
668631377374486528,273,602
668627278264475648,95,270
668625577880875008,107,321
668623201287675904,645,1226
668620235289837568,35,179
668614819948453888,264,531
668587383441514497,912,1443
668567822092664832,45,202
668544745690562560,193,438
668542336805281792,178,387
668537837512433665,61,219
668528771708952576,187,394
668507509523615744,86,268
668496999348633600,113,348
668484198282485761,203,357
668480044826800133,125,381
668466899341221888,433,748
668297328638447616,252,540
668291999406125056,26,207
668286279830867968,109,426
668274247790391296,193,699
668268907921326080,204,472
668256321989451776,505,1123
668248472370458624,397,810
668237644992782336,2366,5310
668226093875376128,84,240
668221241640230912,169,440
668204964695683073,168,476
668190681446379520,169,558
668171859951755264,159,413
668154635664932864,265,427
668142349051129856,233,496
668113020489474048,206,563
667937095915278337,675,1087
667924896115245057,95,259
667915453470232577,46,179
667911425562669056,237,420
667902449697558528,323,737
667886921285246976,895,1613
667885044254572545,387,712
667878741721415682,100,339
667873844930215936,330,536
667866724293877760,876,2639
667861340749471744,68,216
667832474953625600,53,245
667806454573760512,410,904
667801013445750784,80,275
667793409583771648,277,589
667782464991965184,208,352
667773195014021121,44,198
667766675769573376,184,366
667728196545200128,125,318
667724302356258817,261,414
667550904950915073,28,0
667550882905632768,25,0
667549055577362432,1888,4963
667546741521195010,104,298
667544320556335104,449,744
667538891197542400,57,170
667534815156183040,438,702
667530908589760512,204,402
667524857454854144,949,1462
667517642048163840,163,325
667509364010450944,1827,5859
667502640335572993,191,472
667495797102141441,227,442
667491009379606528,186,445
667470559035432960,85,219
667455448082227200,53,166
667453023279554560,69,276
667443425659232256,479,668
667437278097252352,198,387
667435689202614272,75,262
667405339315146752,192,400
667393430834667520,50,163
667369227918143488,141,322
667211855547486208,209,416
667200525029539841,223,531
667192066997374976,84,320
667188689915760640,327,630
667182792070062081,5150,12181
667177989038297088,47,157
667176164155375616,375,511
